CustomerID,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,Churn
C18696,P579,Thiruvananthapuram,Z4285,573.75,0,573.705,0,1147.455,0,2.5,6.75,0,Delivered,CC106,RC29494,RC32,G18247,FALSE,FALSE,FALSE,FALSE,0
C18730,P580,Dimapur,Z5135,2231.13,0,0,0,2231.13,0,2,4.5,0,Delivered,CC106,RC29494,RC32,G18280,FALSE,FALSE,FALSE,FALSE,0
C18751,P576,kolkata,Z4403,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G18302,FALSE,FALSE,FALSE,FALSE,0
C18786,P576,Lucknow,Z723,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G18334,FALSE,FALSE,FALSE,FALSE,0
C18796,P575,Erode,Z3840,2700,0,0,0,2700,0,0,0,0,Delivered,CC1779,RC29483,RC31,G13167,FALSE,FALSE,FALSE,FALSE,0
C18805,P576,Kangra,Z492,2987.32,0,0,0,2987.32,0,1,3,0,Delivered,CC1779,RC29507,RC32,G18350,FALSE,FALSE,FALSE,FALSE,0
C18820,P579,Hyderabad,Z2535,915.6066667,0,11.60666667,0,927.2133333,0,2.666666667,7.5,0,Delivered,CC1692,RC29494,RC32,G18364,FALSE,FALSE,FALSE,FALSE,0
C18850,P576,Gurgaon,Z107,1672.99,0,79.74,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G18394,FALSE,FALSE,FALSE,FALSE,0
C18861,P582,Ahmedabad,Z1352,1434.325,0,0,0,1434.325,0,2.25,6.75,0,['Delivered' 'Shipped'],CC106,RC29496,RC32,G18405,FALSE,FALSE,FALSE,FALSE,0
C18870,P287,Patna,Z5157,624.22,0,13.3,0,637.52,0,3,9,0,Delivered,CC106,RC18277,RC32,G18412,FALSE,FALSE,FALSE,FALSE,0
C18874,P576,Hyderabad,Z2574,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G18416,FALSE,FALSE,FALSE,FALSE,0
C18894,P582,New Delhi,Z14,1547.576667,0,38.09333333,0,1699.926667,0,2.333333333,6,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G18429,FALSE,FALSE,FALSE,FALSE,0
C18999,P582,Seraikela kharsawan,Z5319,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29494,RC32,G18528,FALSE,FALSE,FALSE,FALSE,0
C19004,P576,Kachchh,Z1289,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G18533,FALSE,FALSE,FALSE,FALSE,0
C19012,P582,Tekanpur,Z2381,3819.28,0,0,0,3824.74,0,0,0,0,Delivered,CC105,RC29507,RC31,G13167,FALSE,FALSE,FALSE,FALSE,0
C19015,P582,Jaipur,Z1009,1852.364,0,0,0,1852.364,0,1.8,5.4,0,Delivered,CC1711,RC29483,RC32,G18544,FALSE,FALSE,FALSE,FALSE,0
C19020,P576,Gautam Buddha Nagar,Z593,749.95,0,624.9583333,0,1374.908333,0,2.5,7.5,0,Delivered,CC1779,RC29483,RC32,G18549,FALSE,FALSE,FALSE,FALSE,0
C19052,P582,Jorhat,Z4993,1434.325,0,0,0,1434.325,0,2.25,6.75,0,['Cancelled' 'Delivered'],CC106,RC29494,RC32,G18579,FALSE,FALSE,FALSE,FALSE,0
C19054,P576,Bangalore,Z3067,2099.83,0,0,0,2099.83,0,1.5,4.5,0,['Delivered' 'Shipped'],CC1711,RC29488,RC32,G18581,FALSE,FALSE,FALSE,FALSE,0
C19087,P295,Jodhpur,Z1185,486.73,0,0,0,486.73,0,3.4,9,0,Delivered,CC1692,RC18477,RC32,G18616,FALSE,FALSE,FALSE,FALSE,0
C19094,P576,Thane,Z1663,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G18623,FALSE,FALSE,FALSE,FALSE,0
C19098,P288,Ranchi,Z5353,637.52,0,0,0,637.52,0,3,9,0,Delivered,CC106,RC18488,RC32,G18627,FALSE,FALSE,FALSE,FALSE,0
C19108,P576,Bijapur,Z3405,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G18637,FALSE,FALSE,FALSE,FALSE,0
C19111,P582,Chandrapur,Z2183,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G18640,FALSE,FALSE,FALSE,FALSE,0
C19116,P576,Nellore,Z2902,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G18646,FALSE,FALSE,FALSE,FALSE,0
C19127,P582,Kota,Z1115,1599.853333,0,0,0,1599.853333,0,2,6,0,['Delivered' 'Shipped'],CC1711,RC29488,RC32,G18656,FALSE,FALSE,FALSE,FALSE,0
C19151,P582,Buldhana,Z2194,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G18678,FALSE,FALSE,FALSE,FALSE,0
C19175,P296,Kottayam,Z4183,425.08,0,174.82,0,599.9,0,3,9,0,['Cancelled' 'Delivered'],CC1711,RC18562,RC32,G18702,FALSE,FALSE,FALSE,FALSE,0
C19188,P575,Tuticorin,Z3720,3695.864,0,180,0,1150.782,0,2.6,6.6,20,Delivered,CC1779,RC29507,RC33,G18714,FALSE,FALSE,FALSE,FALSE,0
C19223,P576,East Sikkim,Z4630,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G18747,FALSE,FALSE,FALSE,FALSE,0
C19228,P580,New Delhi,Z82,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G18752,FALSE,FALSE,FALSE,FALSE,0
C19267,P576,Chhindwara,Z2390,2762.333333,0,0,0,2762.333333,0,1,3,0,['Cancelled' 'Delivered'],CC106,RC29502,RC32,G18787,FALSE,FALSE,FALSE,FALSE,0
C19274,P576,Jhajjar,Z143,1168.723333,0,0,0,1168.723333,0,2.5,7.5,0,Delivered,CC106,RC29483,RC32,G18794,FALSE,FALSE,FALSE,FALSE,0
C19279,P576,North  Parganas,Z4682,2231.13,0,0,0,2231.13,0,2,4.5,0,Delivered,CC106,RC29483,RC32,G18798,FALSE,FALSE,FALSE,FALSE,0
C19296,P580,Bharatpur,Z1099,1599.853333,0,0,0,1599.853333,0,2,6,0,['Delivered' 'Shipped'],CC1711,RC29483,RC32,G18814,FALSE,FALSE,FALSE,FALSE,0
C19360,P287,Bangalore,Z3075,637.52,0,0,0,637.52,0,3.4,9,0,['Delivered' 'Shipped'],CC106,RC18735,RC32,G18877,FALSE,FALSE,FALSE,FALSE,0
C19375,P576,New Delhi,Z67,1434.325,0,0,0,1434.325,0,2.5,6.75,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G18891,FALSE,FALSE,FALSE,FALSE,0
C19396,P582,Saran,Z5369,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G18912,FALSE,FALSE,FALSE,FALSE,0
C19410,P582,Jodhpur Raj,Z1184,1433.746667,0,66.55333333,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G18927,FALSE,FALSE,FALSE,FALSE,0
C19416,P580,Hyderabad,Z2588,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29488,RC32,G18932,FALSE,FALSE,FALSE,FALSE,0
C19424,P287,Gurgaon,Z110,631.46,0,6.07,0,637.52,0,3,9,0,Delivered,CC106,RC18797,RC32,G18939,FALSE,FALSE,FALSE,FALSE,0
C19429,P576,Durg,Z2441,2231.13,0,0,0,2231.13,0,2,4.5,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G18944,FALSE,FALSE,FALSE,FALSE,0
C19468,P582,Bhavnagar,Z1280,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G18983,FALSE,FALSE,FALSE,FALSE,0
C19482,P296,Mahendragarh,Z133,486.73,0,0,0,486.73,0,3,9,0,Delivered,CC1692,RC18855,RC32,G18997,FALSE,FALSE,FALSE,FALSE,0
C19486,P580,morbi,Z1272,1825.235,0,57.99,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G19001,FALSE,FALSE,FALSE,FALSE,0
C19550,P576,Karwar,Z3352,2231.13,0,0,0,2231.13,0,2,4.5,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G19058,FALSE,FALSE,FALSE,FALSE,0
C19576,P96,Bangalore,Z3130,2824,0,450,0,1391.333333,4,2.666666667,6.5,0,Delivered,CC1779,RC29483,RC33,G19084,FALSE,FALSE,FALSE,FALSE,0
C19582,P582,Osmanabad,Z1891,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Delivered' 'Shipped'],CC106,RC29494,RC32,G19090,FALSE,FALSE,FALSE,FALSE,0
C19586,P580,Pune,Z1796,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G19093,FALSE,FALSE,FALSE,FALSE,0
C19596,P576,Moga,Z277,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G19102,FALSE,FALSE,FALSE,FALSE,0
C19602,P288,['Jaipur' 'Raigarh'],['Z1015' 'Z1775'],0,0,599.9,0,599.9,0,3.2,9,0,Delivered,CC92,RC18964,RC32,G19107,FALSE,FALSE,FALSE,FALSE,0
C19615,P580,Kurnool,Z2802,1434.325,0,0,0,1434.325,0,2.5,6.75,0,['Delivered' 'Shipped'],CC106,RC29494,RC32,G19118,FALSE,FALSE,FALSE,FALSE,0
C19642,P580,Bangalore Rural,Z3150,2231.13,0,0,0,2231.13,0,2,4.5,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G19145,FALSE,FALSE,FALSE,FALSE,0
C19654,P576,Mathura,Z956,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G19158,FALSE,FALSE,FALSE,FALSE,0
C19659,P292,Solapur,Z1885,637.52,0,0,0,637.52,0,3.2,9,0,Delivered,CC106,RC19021,RC32,G19164,FALSE,FALSE,FALSE,FALSE,0
C19668,P580,Angul,Z4798,2231.13,0,0,0,2231.13,0,1.75,4.5,0,['Delivered' 'Shipped'],CC106,RC29488,RC32,G19173,FALSE,FALSE,FALSE,FALSE,0
C19673,P576,Raigarh ,Z1770,1168.723333,0,0,0,1168.723333,0,2.5,7.5,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G19177,FALSE,FALSE,FALSE,FALSE,1
C19688,P287,New Delhi,Z16,486.73,0,0,0,486.73,0,3.4,9,0,Delivered,CC1692,RC19048,RC32,G19191,FALSE,FALSE,FALSE,FALSE,0
C19708,P576,Ranchi,Z5347,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G19210,FALSE,FALSE,FALSE,FALSE,0
C19710,P576,Junagadh,Z1257,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G19212,FALSE,FALSE,FALSE,FALSE,0
C19733,P582,Ahmedabad,Z1305,1599.853333,0,0,0,1599.853333,0,2,6,0,['Delivered' 'Shipped'],CC1711,RC29483,RC32,G19235,FALSE,FALSE,FALSE,FALSE,0
C19734,P576,Sitamarhi,Z5386,2099.83,0,0,0,2099.83,0,2,4.5,0,['Delivered' 'Shipped'],CC1711,RC29483,RC32,G19236,FALSE,FALSE,FALSE,FALSE,0
C19774,P287,Moradabad,Z793,509.6,0,127.92,0,637.52,0,3,9,0,Shipped,CC106,RC19131,RC32,G19276,FALSE,FALSE,FALSE,FALSE,0
C19781,P582,Lucknow,Z720,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G19282,FALSE,FALSE,FALSE,FALSE,0
C19788,P576,New Delhi,Z43,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G19288,FALSE,FALSE,FALSE,FALSE,0
C19797,P582,sangaria,Z1164,2231.13,0,0,0,2231.13,0,2,4.5,0,['Delivered' 'Shipped'],CC106,RC29416,RC32,G19296,FALSE,FALSE,FALSE,FALSE,0
C19804,P582,Jammu,Z515,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G19303,FALSE,FALSE,FALSE,FALSE,0
C19835,P582,rajam,Z2954,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29494,RC32,G19333,FALSE,FALSE,FALSE,FALSE,0
C19854,P576,Ganganagar,Z1162,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G19352,FALSE,FALSE,FALSE,FALSE,0
C19895,P576,Cachar,Z5056,2674.8,0,0,0,2674.8,0,1.666666667,3,0,Delivered,CC1711,RC29507,RC32,G19391,FALSE,FALSE,FALSE,FALSE,0
C19900,P576,Mohali,Z445,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G19396,FALSE,FALSE,FALSE,FALSE,0
C19948,P576,Bongaigaon,Z4967,2231.13,0,0,0,2231.13,0,2,4.5,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G19443,FALSE,FALSE,FALSE,FALSE,0
C19962,P287,East Sikkim,Z4630,637.52,0,0,0,637.52,0,3.5,9,0,Delivered,CC106,RC19310,RC32,G19458,FALSE,FALSE,FALSE,FALSE,0
C19963,P582,Udupi,Z3278,2181.093333,0,0,0,2181.093333,0,1.833333333,4.5,0,['Delivered' 'Shipped'],CC1711,RC29483,RC32,G19460,FALSE,FALSE,FALSE,FALSE,0
C19977,P582,New Delhi,Z44,2231.13,0,0,0,2231.13,0,2,4.5,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G19473,FALSE,FALSE,FALSE,FALSE,0
C19981,P295,Surat,Z1485,637.52,0,0,0,637.52,0,3.5,9,0,['Delivered' 'Shipped'],CC106,RC19329,RC32,G19477,FALSE,FALSE,FALSE,FALSE,0
C19983,P576,West Singhbhum,Z5344,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G19479,FALSE,FALSE,FALSE,FALSE,0
C19990,P582,Thrissur,Z4113,1434.325,0,0,0,1434.325,0,2.5,6.75,0,['Delivered' 'Shipped'],CC106,RC29502,RC32,G19486,FALSE,FALSE,FALSE,FALSE,0
C20007,P582,Dehradun,Z828,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G19502,FALSE,FALSE,FALSE,FALSE,0
C20031,P287,DELHI,Z24,637.52,0,0,0,637.52,0,3.5,9,0,['Delivered' 'Shipped'],CC106,RC19374,RC32,G19522,FALSE,FALSE,FALSE,FALSE,0
C20044,P580,Siwan,Z5367,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G19532,FALSE,FALSE,FALSE,FALSE,0
C20048,P576,Ludhiana,Z246,1599.853333,0,0,0,1599.853333,0,2.333333333,6,0,['Delivered' 'Shipped'],CC1711,RC29483,RC32,G19537,FALSE,FALSE,FALSE,FALSE,0
C20049,P582,Golaghat,Z5004,2231.13,0,0,0,2231.13,0,2,4.5,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G19538,FALSE,FALSE,FALSE,FALSE,0
C20055,P580,Dakshina Kannada,Z3255,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G19544,FALSE,FALSE,FALSE,FALSE,0
C20073,P296,KOLKATA,Z4351,637.52,0,0,0,637.52,0,3.2,9,0,Delivered,CC106,RC19412,RC32,G19560,FALSE,FALSE,FALSE,FALSE,0
C20078,P580,East Godavari,Z2967,2231.13,0,0,0,2231.13,0,2,4.5,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G19565,FALSE,FALSE,FALSE,FALSE,0
C20079,P580,Dhanbad,Z5295,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29502,RC32,G19566,FALSE,FALSE,FALSE,FALSE,0
C20126,P576,Rajsamand,Z1089,1835.265,0,56.56,0,2231.13,0,2,4.5,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G19610,FALSE,FALSE,FALSE,FALSE,0
C20169,P296,Bangalore,Z3106,637.52,0,0,0,637.52,0,3.2,9,0,Delivered,CC106,RC19503,RC32,G19652,FALSE,FALSE,FALSE,FALSE,0
C20171,P580,New Delhi,Z83,2099.83,0,0,0,2099.83,0,1.75,4.5,0,['Delivered' 'Shipped'],CC1711,RC29483,RC32,G19655,FALSE,FALSE,FALSE,FALSE,0
C20191,P576,Kanpur Nagar,Z625,1434.325,0,0,0,1434.325,0,2.25,6.75,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G19673,FALSE,FALSE,FALSE,FALSE,0
C20194,P582,Nipani,Z3433,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G19677,FALSE,FALSE,FALSE,FALSE,0
C20253,P576,Palakkad,Z4032,1434.325,0,0,0,1434.325,0,2.25,6.75,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G19732,FALSE,FALSE,FALSE,FALSE,0
C20259,P582,Imphal West,Z5110,1699.926667,0,0,0,1699.926667,0,2,6,0,Delivered,CC106,RC29502,RC32,G19735,FALSE,FALSE,FALSE,FALSE,0
C20284,P580,Varanasi,Z690,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G19758,FALSE,FALSE,FALSE,FALSE,0
C20293,P576,hindupur,Z2751,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29502,RC32,G19766,FALSE,FALSE,FALSE,FALSE,0
C20319,P576,Mumbai,Z1605,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29501,RC32,G19793,FALSE,FALSE,FALSE,FALSE,0
C20320,P295,Ganganagar,Z1162,486.73,0,0,0,486.73,0,3.4,9,0,Delivered,CC1692,RC19645,RC32,G19794,FALSE,FALSE,FALSE,FALSE,0
C20344,P576,East Khasi Hills,Z5089,2215.395,0,2.25,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G19815,FALSE,FALSE,FALSE,FALSE,0
C20377,P580,Chandigarh,Z427,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29501,RC32,G19848,FALSE,FALSE,FALSE,FALSE,0
C20395,P580,Patna,Z5155,1434.325,0,0,0,1434.325,0,2.5,6.75,0,['Cancelled' 'Delivered' 'Shipped'],CC106,RC29507,RC32,G19865,FALSE,FALSE,FALSE,FALSE,0
C20406,P582,['Haridwar' 'Nalanda'],['Z5195' 'Z850'],2231.13,0,0,0,2231.13,0,2,4.5,0,Delivered,CC106,RC29483,RC32,G19878,FALSE,FALSE,FALSE,FALSE,0
C20412,P582,Hyderabad,Z2540,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G19884,FALSE,FALSE,FALSE,FALSE,0
C20442,P582,Hyderabad,Z2586,2024.21,0,29.565,0,2231.13,0,2,4.5,0,['Cancelled' 'Delivered'],CC106,RC3,RC32,G19909,FALSE,FALSE,FALSE,FALSE,0
C20470,P580,Nizamabad,Z2642,2231.13,0,0,0,2231.13,0,2,4.5,0,['Delivered' 'Shipped'],CC106,RC3,RC32,G19937,FALSE,FALSE,FALSE,FALSE,0
C20471,P287,Ganganagar,Z1162,637.52,0,0,0,637.52,0,3,9,0,Shipped,CC106,RC19788,RC32,G19938,FALSE,FALSE,FALSE,FALSE,0
C20480,P576,Bharuch,Z1465,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29494,RC32,G19946,FALSE,FALSE,FALSE,FALSE,0
C20537,P576,Theni,Z3689,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G20001,FALSE,FALSE,FALSE,FALSE,0
C20550,P576,Panch Mahals,Z1419,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G20014,FALSE,FALSE,FALSE,FALSE,0
C20606,P576,Kolkata,Z4401,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G20070,FALSE,FALSE,FALSE,FALSE,0
C20639,P291,Jaipur,Z1011,637.52,0,0,0,637.52,0,3,9,0,Shipped,CC106,RC19953,RC32,G20102,FALSE,FALSE,FALSE,FALSE,0
C20693,P580,Agra,Z966,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G20155,FALSE,FALSE,FALSE,FALSE,0
C20704,P576,Chittoor,Z2789,2231.13,0,0,0,2231.13,0,2,4.5,0,Delivered,CC106,RC29494,RC32,G20167,FALSE,FALSE,FALSE,FALSE,0
C20705,P582,Kanchipuram,Z3529,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,Delivered,CC106,RC29494,RC32,G20168,FALSE,FALSE,FALSE,FALSE,0
C20731,P582,Bangalore,Z3126,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G20192,FALSE,FALSE,FALSE,FALSE,0
C20757,P582,Thane,Z1647,1615.68,0,69.16,0,2099.83,0,1.5,4.5,0,Delivered,CC1711,RC29507,RC32,G20217,FALSE,FALSE,FALSE,FALSE,0
C20814,P576,Bangalore,Z3057,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G20271,FALSE,FALSE,FALSE,FALSE,0
C20820,P580,Virudhunagar,Z3701,2231.13,0,0,0,2231.13,0,2,4.5,0,Delivered,CC106,RC29507,RC32,G20277,FALSE,FALSE,FALSE,FALSE,0
C20822,P576,Namakkal,Z3819,3599.76,0,0,0,3599.76,0,0,0,0,Delivered,CC1709,RC29483,RC31,G13167,FALSE,FALSE,FALSE,FALSE,0
C20831,P576,Deoria,Z933,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G20286,FALSE,FALSE,FALSE,FALSE,0
C20832,P580,Aligarh,Z600,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G20287,FALSE,FALSE,FALSE,FALSE,0
C20873,P576,Ganganagar,Z1174,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G20324,FALSE,FALSE,FALSE,FALSE,0
C20880,P576,Visakhapatnam,Z2923,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G20331,FALSE,FALSE,FALSE,FALSE,0
C20895,P582,Jammu,Z521,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G20349,FALSE,FALSE,FALSE,FALSE,0
C20898,P582,Kaithal,Z215,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G20353,FALSE,FALSE,FALSE,FALSE,0
C20913,P576,Nashik,Z2018,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G20367,FALSE,FALSE,FALSE,FALSE,0
C20932,P288,Dehradun,Z828,637.52,0,0,0,637.52,0,3,9,0,Delivered,CC106,RC20235,RC32,G20385,FALSE,FALSE,FALSE,FALSE,0
C20944,P580,Hyderabad,Z2532,1434.325,0,0,0,1434.325,0,2.25,6.75,0,Delivered,CC106,RC29483,RC32,G20397,FALSE,FALSE,FALSE,FALSE,0
C20983,P287,Jharsuguda,Z4862,637.52,0,0,0,637.52,0,3,9,0,Shipped,CC106,RC20283,RC32,G20434,FALSE,FALSE,FALSE,FALSE,0
C20999,P576,Thane,Z1658,1432.27,0,0.69,0,1434.325,0,2.25,6.75,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G20449,FALSE,FALSE,FALSE,FALSE,0
C21002,P576,Rupnagar,Z223,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G20452,FALSE,FALSE,FALSE,FALSE,0
C21017,P582,Bangalore,Z3108,1599.853333,0,0,0,1599.853333,0,2,6,0,['Delivered' 'Shipped'],CC1711,RC29507,RC32,G20467,FALSE,FALSE,FALSE,FALSE,0
C21030,P576,New Delhi,Z71,3617.74,0,0,0,3824.74,0,1,0,0,Delivered,CC105,RC29483,RC31,G13167,FALSE,FALSE,FALSE,FALSE,0
C21031,P576,Panipat,Z186,1321.743333,0,94.55333333,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G20478,FALSE,FALSE,FALSE,FALSE,0
C21043,P576,Hyderabad,Z2603,1699.926667,0,0,0,1699.926667,0,2,6,0,Delivered,CC106,RC29507,RC32,G20488,FALSE,FALSE,FALSE,FALSE,0
C21060,P582,Kanchipuram,Z3527,1599.853333,0,0,0,1599.853333,0,2.333333333,6,0,['Delivered' 'Shipped'],CC1711,RC29507,RC32,G20506,FALSE,FALSE,FALSE,FALSE,0
C21087,P576,Valsad,Z1520,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29502,RC32,G20534,FALSE,FALSE,FALSE,FALSE,0
C21105,P576,Nagpur,Z2122,1699.926667,0,0,0,1699.926667,0,2,6,0,Delivered,CC106,RC29507,RC32,G20551,FALSE,FALSE,FALSE,FALSE,0
C21107,P291,Sonitpur,Z4988,637.52,0,0,0,637.52,0,3.333333333,9,0,['Delivered' 'Shipped'],CC106,RC20402,RC32,G20553,FALSE,FALSE,FALSE,FALSE,0
C21109,P580,Nawanshahr,Z346,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G20555,FALSE,FALSE,FALSE,FALSE,0
C21125,P576,Morena,Z2387,3824.74,0,0,0,3824.74,0,0,0,0,Delivered,CC105,RC29507,RC31,G13167,FALSE,FALSE,FALSE,FALSE,0
C21132,P582,Tiruvallur,Z3489,3824.74,0,0,0,3824.74,0,0,0,0,Delivered,CC105,RC29483,RC31,G13167,FALSE,FALSE,FALSE,FALSE,0
C21170,P582,Kannur,Z3948,3824.74,0,0,0,3824.74,0,0,0,0,Delivered,CC105,RC29483,RC31,G13167,FALSE,FALSE,FALSE,FALSE,0
C21196,P296,Bangalore Rural,Z3149,637.52,0,0,0,637.52,0,3.2,9,0,Delivered,CC106,RC20482,RC32,G20633,FALSE,FALSE,FALSE,FALSE,0
C21204,P576,Varanasi,Z690,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G20640,FALSE,FALSE,FALSE,FALSE,0
